UniprotID	ID	lineage	domain	phylum	class	order	family	genus	species
A0A6G8QG31	tr|A0A6G8QG31|A0A6G8QG31_9ACTN/1-160	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__Rubrobacter	s__
A0A6H1UHT6	tr|A0A6H1UHT6|A0A6H1UHT6_9GAMM/1-147	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Ferrimonadaceae	g__Ferrimonas	s__
A0A6I7QU16	tr|A0A6I7QU16|A0A6I7QU16_9SPIO/82-244	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__	s__
A0A6L3ZK00	tr|A0A6L3ZK00|A0A6L3ZK00_9FLAO/39-201	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Schleiferiaceae;g__Phaeocystidibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Schleiferiaceae	g__Phaeocystidibacter	s__
A0A6N1DNV9	tr|A0A6N1DNV9|A0A6N1DNV9_9GAMM/1-155	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	g__	s__
A0A6N3D0Q1	tr|A0A6N3D0Q1|A0A6N3D0Q1_9ACTN/1-144	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__
A0A6N4X135	tr|A0A6N4X135|A0A6N4X135_9BACT/41-200	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__Lentimonas;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__Lentimonas	s__
A0A6N6M4F8	tr|A0A6N6M4F8|A0A6N6M4F8_9FLAO/44-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Salibacteraceae;g__Salibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Salibacteraceae	g__Salibacter	s__
A0A6N6RE71	tr|A0A6N6RE71|A0A6N6RE71_9FLAO/39-202	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Schleiferiaceae;g__Phaeocystidibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Schleiferiaceae	g__Phaeocystidibacter	s__
A0A6N7M2M2	tr|A0A6N7M2M2|A0A6N7M2M2_UNCCL/1-152	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__	f__	g__	s__
A0A6N8UDW3	tr|A0A6N8UDW3|A0A6N8UDW3_9FLAO/37-203	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A6S6UEE8	tr|A0A6S6UEE8|A0A6S6UEE8_9BACT/44-209	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__Aureispira;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__Aureispira	s__
A0A7C1HQ84	tr|A0A7C1HQ84|A0A7C1HQ84_9EURY/20-164	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanomicrobiaceae	g__Methanoculleus	s__
A0A7C2JD24	tr|A0A7C2JD24|A0A7C2JD24_UNCCH/1-152	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A7C2PA48	tr|A0A7C2PA48|A0A7C2PA48_9BACT/1-153	d__Bacteria;p__Thermodesulfobacteriota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Caldimicrobium;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Caldimicrobium	s__
A0A7C2QV77	tr|A0A7C2QV77|A0A7C2QV77_UNCXX/1-138	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A7C2V2J0	tr|A0A7C2V2J0|A0A7C2V2J0_UNCAM/1-139	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
A0A7C3BE19	tr|A0A7C3BE19|A0A7C3BE19_9CHLR/29-175	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
A0A7C3MZZ2	tr|A0A7C3MZZ2|A0A7C3MZZ2_UNCDE/1-136	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
A0A7C3R5Y6	tr|A0A7C3R5Y6|A0A7C3R5Y6_9BACT/58-218	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Leptospirillum	s__
A0A7C4BPS2	tr|A0A7C4BPS2|A0A7C4BPS2_UNCXX/1-148	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A7C4DQN4	tr|A0A7C4DQN4|A0A7C4DQN4_UNCAI/1-146	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A7C4JY72	tr|A0A7C4JY72|A0A7C4JY72_UNCBA/43-215	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A7C5RIB6	tr|A0A7C5RIB6|A0A7C5RIB6_UNCFI/1-139	d__Bacteria;p__Bacillota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__	o__	f__	g__	s__
A0A7C5WIQ8	tr|A0A7C5WIQ8|A0A7C5WIQ8_UNCAI/1-148	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A7C7IMX6	tr|A0A7C7IMX6|A0A7C7IMX6_9FLAO/42-205	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesonia	s__
A0A7C7RD88	tr|A0A7C7RD88|A0A7C7RD88_9BACT/1-143	d__Bacteria;p__Thermodesulfobacteriota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__	s__
A0A7C7Y2G5	tr|A0A7C7Y2G5|A0A7C7Y2G5_UNCMY/2-158	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__	g__	s__
A0A7C7YV78	tr|A0A7C7YV78|A0A7C7YV78_UNCPL/31-212	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A7J0BV68	tr|A0A7J0BV68|A0A7J0BV68_9BACT/1-151	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__
A0A7J2UUH9	tr|A0A7J2UUH9|A0A7J2UUH9_UNCEA/1-136	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
A0A7J4FX92	tr|A0A7J4FX92|A0A7J4FX92_UNCAA/1-155	d__Archaea;p__CandidatusAltiarchaeota;c__;o__CandidatusAltiarchaeales;f__;g__;s__	d__Archaea	p__CandidatusAltiarchaeota	c__	o__CandidatusAltiarchaeales	f__	g__	s__
A0A7J4UZL6	tr|A0A7J4UZL6|A0A7J4UZL6_UNCTM/1-148	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__	f__	g__	s__
A0A7J4VE95	tr|A0A7J4VE95|A0A7J4VE95_UNCCR/42-218	d__Bacteria;p__Chlorobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Chlorobiota	c__	o__	f__	g__	s__
A0A7K0KHW4	tr|A0A7K0KHW4|A0A7K0KHW4_9BACT/1-147	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hallella;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Hallella	s__
A0A7K3Z260	tr|A0A7K3Z260|A0A7K3Z260_9CREN/1-150	d__Archaea;p__Thermoproteota;c__;o__;f__;g__;s__	d__Archaea	p__Thermoproteota	c__	o__	f__	g__	s__
A0A7L4NZH2	tr|A0A7L4NZH2|A0A7L4NZH2_9EURY/1-149	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__	d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__	s__
A0A7L9BSW8	tr|A0A7L9BSW8|A0A7L9BSW8_9BACT/51-201	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__
A0A7M3MHZ7	tr|A0A7M3MHZ7|A0A7M3MHZ7_9BACT/1-154	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Oceanidesulfovibrio;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Oceanidesulfovibrio	s__
A0A7M3MW62	tr|A0A7M3MW62|A0A7M3MW62_9BACT/42-209	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__	g__	s__
A0A7M3SX90	tr|A0A7M3SX90|A0A7M3SX90_9FLAO/43-205	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Christiangramia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Christiangramia	s__
A0A7R8L6P3	tr|A0A7R8L6P3|A0A7R8L6P3_9BACT/2-154	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__Methylacidimicrobium;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__Methylacidimicrobium	s__
A0A7V0S5S3	tr|A0A7V0S5S3|A0A7V0S5S3_UNCMA/27-172	d__Bacteria;p__CandidatusMarinimicrobia;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMarinimicrobia	c__	o__	f__	g__	s__
A0A7V2HKU1	tr|A0A7V2HKU1|A0A7V2HKU1_9BACT/21-171	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__	s__
A0A7V2SQV4	tr|A0A7V2SQV4|A0A7V2SQV4_9GAMM/1-142	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__	g__	s__
A0A7V3NMJ6	tr|A0A7V3NMJ6|A0A7V3NMJ6_UNCDE/1-155	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
A0A7V3W8H1	tr|A0A7V3W8H1|A0A7V3W8H1_9CHLR/43-182	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A7V5EL75	tr|A0A7V5EL75|A0A7V5EL75_9BACT/44-211	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A7V5MI24	tr|A0A7V5MI24|A0A7V5MI24_9BACT/1-145	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__;s__	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__	g__	s__
A0A7V5SK25	tr|A0A7V5SK25|A0A7V5SK25_UNCCR/1-138	d__Bacteria;p__Chlorobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Chlorobiota	c__	o__	f__	g__	s__
A0A7V5VNT9	tr|A0A7V5VNT9|A0A7V5VNT9_9BACT/1-148	d__Bacteria;p__CandidatusFraserbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFraserbacteria	c__	o__	f__	g__	s__
A0A7V6E163	tr|A0A7V6E163|A0A7V6E163_UNCZI/1-140	d__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__Zixibacteria	c__	o__	f__	g__	s__
A0A7V8E714	tr|A0A7V8E714|A0A7V8E714_UNCPL/86-229	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A7V9SFU1	tr|A0A7V9SFU1|A0A7V9SFU1_UNCAC/15-163	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
A0A7W1F6H4	tr|A0A7W1F6H4|A0A7W1F6H4_UNCPL/1-154	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A7W1RYP1	tr|A0A7W1RYP1|A0A7W1RYP1_UNCPL/1-158	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A7W3VFW6	tr|A0A7W3VFW6|A0A7W3VFW6_9FLAO/65-232	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	s__
A0A7W5Z665	tr|A0A7W5Z665|A0A7W5Z665_9HYPH/1-150	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__Pseudochelatococcus;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Beijerinckiaceae	g__Pseudochelatococcus	s__
A0A7X7IIW2	tr|A0A7X7IIW2|A0A7X7IIW2_9BACT/1-141	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A7X8BXE2	tr|A0A7X8BXE2|A0A7X8BXE2_9SPHI/42-210	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__	s__
A0A7Y1TVU9	tr|A0A7Y1TVU9|A0A7Y1TVU9_9GAMM/1-153	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Woeseiaceae	g__	s__
A0A7Y1V331	tr|A0A7Y1V331|A0A7Y1V331_9BACT/46-211	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A7Y1YQ14	tr|A0A7Y1YQ14|A0A7Y1YQ14_9BACT/49-213	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A7Y2C422	tr|A0A7Y2C422|A0A7Y2C422_9BACT/45-208	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A7Y2F484	tr|A0A7Y2F484|A0A7Y2F484_9FLAO/47-212	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A7Y2FX97	tr|A0A7Y2FX97|A0A7Y2FX97_9BACT/40-204	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A7Y3LJB4	tr|A0A7Y3LJB4|A0A7Y3LJB4_9ACTN/1-147	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__	g__	s__
A0A7Y4RD00	tr|A0A7Y4RD00|A0A7Y4RD00_9BACT/1-147	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
A0A7Y5N2H7	tr|A0A7Y5N2H7|A0A7Y5N2H7_UNCXX/1-143	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A7Y6YH85	tr|A0A7Y6YH85|A0A7Y6YH85_9BACT/40-203	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__	f__	g__	s__
A0A7Y7TKB7	tr|A0A7Y7TKB7|A0A7Y7TKB7_UNCBA/24-170	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A7Y8HNJ9	tr|A0A7Y8HNJ9|A0A7Y8HNJ9_UNCNT/1-149	d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospirota	c__	o__	f__	g__	s__
A0A7Y8LAS6	tr|A0A7Y8LAS6|A0A7Y8LAS6_9BACT/1-157	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__;s__	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__	g__	s__
A0A7Y9GAY4	tr|A0A7Y9GAY4|A0A7Y9GAY4_9ACTN/68-220	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Thermomonosporaceae	g__Actinomadura	s__
A0A7Z0LL09	tr|A0A7Z0LL09|A0A7Z0LL09_9GAMM/1-143	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__
A0A7Z9IA39	tr|A0A7Z9IA39|A0A7Z9IA39_9PLAN/1-141	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__
A0A7Z9YC22	tr|A0A7Z9YC22|A0A7Z9YC22_UNCPO/1-152	d__Bacteria;p__CandidatusPoribacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPoribacteria	c__	o__	f__	g__	s__
A0A806K0G1	tr|A0A806K0G1|A0A806K0G1_9BACT/1-143	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A831RK03	tr|A0A831RK03|A0A831RK03_9GAMM/69-225	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__	g__	s__
A0A833ANB1	tr|A0A833ANB1|A0A833ANB1_UNCCD/1-138	d__Bacteria;p__Calditrichota;c__;o__;f__;g__;s__	d__Bacteria	p__Calditrichota	c__	o__	f__	g__	s__
A0A838QVJ5	tr|A0A838QVJ5|A0A838QVJ5_9BACT/1-124	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__	g__	s__
A0A840ESU0	tr|A0A840ESU0|A0A840ESU0_9FLAO/42-208	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesonia	s__
A0A843B0Q2	tr|A0A843B0Q2|A0A843B0Q2_9ARCH/2-160	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomassiliicoccaceae	g__Methanomassiliicoccus	s__
A0A847Q3N6	tr|A0A847Q3N6|A0A847Q3N6_UNCFE/1-154	d__Bacteria;p__CandidatusFermentibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFermentibacteria	c__	o__	f__	g__	s__
A0A849Q6T6	tr|A0A849Q6T6|A0A849Q6T6_UNCTM/1-143	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__	f__	g__	s__
B6BPQ2	tr|B6BPQ2|B6BPQ2_PELS7/1-151	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__CandidatusPelagibacterales;f__Pelagibacteraceae;g__CandidatusPelagibacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__CandidatusPelagibacterales	f__Pelagibacteraceae	g__CandidatusPelagibacter	s__
C6A555	tr|C6A555|C6A555_THESM/1-147	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcussibiricus	d__Archaea	p__Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	g__Thermococcus	s__Thermococcussibiricus
C6X2B4	tr|C6X2B4|C6X2B4_FLAB3/38-202	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
D9R5Q7	tr|D9R5Q7|D9R5Q7_LACSW/1-134	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimisporasaccharolytica	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lacrimispora	s__Lacrimisporasaccharolytica
E8QYE8	tr|E8QYE8|E8QYE8_ISOPI/32-229	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Isosphaera;s__Isosphaerapallida	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Isosphaerales	f__Isosphaeraceae	g__Isosphaera	s__Isosphaerapallida
F0TAK9	tr|F0TAK9|F0TAK9_METLA/1-152	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobacterium	s__
F4P2L4	tr|F4P2L4|F4P2L4_BATDJ/1-151	d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__;g__Batrachochytrium;s__Batrachochytriumdendrobatidis	d__Eukaryota	p__Chytridiomycota	c__Chytridiomycetes	o__Rhizophydiales	f__	g__Batrachochytrium	s__Batrachochytriumdendrobatidis
H6L7X9	tr|H6L7X9|H6L7X9_SAPGL/37-196	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__Saprospira;s__Saprospiragrandis	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__Saprospira	s__Saprospiragrandis
I3Z2G9	tr|I3Z2G9|I3Z2G9_BELBD/52-215	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Belliella;s__Belliellabaltica	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Belliella	s__Belliellabaltica
K9PDA7	tr|K9PDA7|K9PDA7_9CYAN/1-147	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Calotrichaceae;g__Calothrix;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Nostocales	f__Calotrichaceae	g__Calothrix	s__
